<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.10.15	1.15499	1.16055	1.15425	1.15826	59495	0	0
2018.10.16	1.15823	1.16205	1.15655	1.15759	60536	0	0
2018.10.17	1.15759	1.15798	1.14950	1.15008	65751	0	0
2018.10.18	1.15007	1.15267	1.14490	1.14537	66792	0	0
2018.10.19	1.14536	1.15337	1.14327	1.15131	63764	0	0
2018.10.21	1.15126	1.15161	1.15079	1.15100	2638	0	0
2018.10.22	1.15101	1.15495	1.14554	1.14640	59060	0	0
2018.10.23	1.14641	1.14925	1.14390	1.14703	65612	0	0
2018.10.24	1.14702	1.14758	1.13777	1.13985	68022	0	0
2018.10.25	1.13984	1.14318	1.13551	1.13748	66281	0	0
2018.10.26	1.13748	1.14202	1.13351	1.14029	67312	0	0
2018.10.28	1.13945	1.14028	1.13908	1.13975	3181	0	0
2018.10.29	1.13975	1.14158	1.13601	1.13752	64011	0	0
2018.10.30	1.13750	1.13873	1.13399	1.13449	60124	0	0
2018.10.31	1.13448	1.13596	1.13005	1.13143	63095	0	0
2018.11.01	1.13142	1.14235	1.13121	1.14024	66548	0	0
2018.11.02	1.14023	1.14552	1.13721	1.13874	64106	0	0
2018.11.04	1.13869	1.13989	1.13865	1.13972	2302	0	0
2018.11.05	1.13970	1.14234	1.13523	1.14079	59435	0	0
2018.11.06	1.14080	1.14372	1.13911	1.14357	59715	0	0
2018.11.07	1.14358	1.14991	1.13937	1.14323	77611	0	0
2018.11.08	1.14322	1.14458	1.13514	1.13677	67602	0	0
2018.11.09	1.13677	1.13679	1.13157	1.13349	64488	0	0
2018.11.11	1.13171	1.13249	1.13121	1.13234	3283	0	0
2018.11.12	1.13234	1.13299	1.12137	1.12232	64356	0	0
2018.11.13	1.12230	1.13157	1.12211	1.13115	72447	0	0
2018.11.14	1.13115	1.13458	1.12627	1.13119	76573	0	0
2018.11.15	1.13120	1.13614	1.12695	1.13242	76058	0	0
2018.11.16	1.13243	1.14196	1.13212	1.14170	64986	0	0
2018.11.18	1.14017	1.14193	1.13998	1.14133	2910	0	0
2018.11.19	1.14133	1.14637	1.13936	1.14539	59044	0	0
2018.11.20	1.14538	1.14718	1.13583	1.13715	64244	0	0
2018.11.21	1.13716	1.14240	1.13650	1.13873	63947	0	0
2018.11.22	1.13873	1.14332	1.13848	1.14023	48878	0	0
2018.11.23	1.14022	1.14204	1.13267	1.13330	53484	0	0
2018.11.25	1.13381	1.13406	1.13300	1.13365	3221	0	0
2018.11.26	1.13365	1.13830	1.13245	1.13326	61395	0	0
2018.11.27	1.13326	1.13433	1.12770	1.12968	64192	0	0
2018.11.28	1.12967	1.13866	1.12667	1.13671	67576	0	0
2018.11.29	1.13670	1.14008	1.13482	1.13918	67661	0	0
2018.11.30	1.13919	1.13997	1.13045	1.13175	63402	0	0
2018.12.02	1.13538	1.13580	1.13271	1.13413	2975	0	0
2018.12.03	1.13414	1.13792	1.13189	1.13540	62448	0	0
2018.12.04	1.13539	1.14177	1.13182	1.13423	71290	0	0
2018.12.05	1.13422	1.13607	1.13106	1.13479	54303	0	0
2018.12.06	1.13483	1.14119	1.13205	1.13745	72057	0	0
2018.12.07	1.13752	1.14229	1.13598	1.13893	64678	0	0
2018.12.09	1.13851	1.14050	1.13851	1.13990	2976	0	0
2018.12.10	1.13992	1.14420	1.13489	1.13555	68485	0	0
2018.12.11	1.13555	1.13995	1.13053	1.13212	65778	0	0
2018.12.12	1.13213	1.13867	1.13146	1.13722	67202	0	0
2018.12.13	1.13723	1.13920	1.13306	1.13624	63759	0	0
2018.12.14	1.13626	1.13643	1.12694	1.13040	60045	0	0
2018.12.16	1.13022	1.13072	1.12989	1.13034	3116	0	0
2018.12.17	1.13038	1.13573	1.13018	1.13490	56825	0	0
2018.12.18	1.13489	1.14017	1.13364	1.13747	63257	0	0
2018.12.19	1.13752	1.14387	1.13629	1.13861	69523	0	0
2018.12.20	1.13862	1.14849	1.13768	1.14563	71650	0	0
2018.12.21	1.14562	1.14733	1.13555	1.13666	64665	0	0
2018.12.23	1.13617	1.13729	1.13594	1.13719	1917	0	0
2018.12.24	1.13718	1.14378	1.13699	1.14090	45825	0	0
2018.12.26	1.14115	1.14151	1.13425	1.13602	44593	0	0
2018.12.27	1.13600	1.14534	1.13578	1.14301	73298	0	0
2018.12.28	1.14301	1.14720	1.14297	1.14416	64909	0	0
2018.12.30	1.14410	1.14415	1.14327	1.14388	2365	0	0
2018.12.31	1.14387	1.14657	1.14212	1.14620	49131	0	0
2019.01.02	1.14605	1.14961	1.13103	1.13110	66850	0	0
2019.01.03	1.13110	1.14103	1.13097	1.13897	74837	0	0
2019.01.04	1.13897	1.14184	1.13453	1.13954	65170	0	0
2019.01.06	1.13930	1.14111	1.13930	1.14099	2729	0	0
2019.01.07	1.14098	1.14820	1.14043	1.14785	57402	0	0
2019.01.08	1.14785	1.14842	1.14213	1.14549	60309	0	0
2019.01.09	1.14562	1.15571	1.14385	1.15530	68126	0	0
2019.01.10	1.15535	1.15692	1.14840	1.15065	65418	0	0
2019.01.11	1.15073	1.15396	1.14575	1.14656	58943	0	0
2019.01.13	1.14537	1.14670	1.14527	1.14595	2492	0	0
2019.01.14	1.14594	1.14813	1.14496	1.14721	55199	0	0
2019.01.15	1.14723	1.14890	1.13814	1.14136	65563	0	0
2019.01.16	1.14137	1.14241	1.13774	1.13980	58650	0	0
2019.01.17	1.13989	1.14055	1.13698	1.13916	58384	0	0
2019.01.18	1.13918	1.14096	1.13527	1.13631	55770	0	0
2019.01.20	1.13595	1.13671	1.13581	1.13648	1706	0	0
2019.01.21	1.13648	1.13904	1.13562	1.13685	41932	0	0
2019.01.22	1.13684	1.13735	1.13356	1.13631	53485	0	0
2019.01.23	1.13631	1.13937	1.13503	1.13849	54827	0	0
2019.01.24	1.13854	1.13907	1.12884	1.13118	67171	0	0
2019.01.25	1.13121	1.14172	1.13046	1.14060	60428	0	0
2019.01.27	1.14021	1.14121	1.13993	1.14120	2256	0	0
2019.01.28	1.14124	1.14432	1.13895	1.14292	49810	0	0
2019.01.29	1.14293	1.14496	1.14107	1.14347	54254	0	0
2019.01.30	1.14346	1.15010	1.14057	1.14850	56658	0	0
2019.01.31	1.14850	1.15136	1.14352	1.14474	58311	0	0
2019.02.01	1.14479	1.14877	1.14342	1.14552	51906	0	0
2019.02.03	1.14506	1.14575	1.14460	1.14544	1930	0	0
2019.02.04	1.14543	1.14598	1.14240	1.14350	48781	0	0
2019.02.05	1.14349	1.14399	1.14000	1.14086	47138	0	0
2019.02.06	1.14086	1.14087	1.13591	1.13655	49273	0	0
2019.02.07	1.13655	1.13674	1.13225	1.13381	49786	0	0
2019.02.08	1.13381	1.13503	1.13206	1.13217	43865	0	0
2019.02.10	1.13216	1.13244	1.13136	1.13237	2852	0	0
2019.02.11	1.13237	1.13293	1.12668	1.12785	46716	0	0
2019.02.12	1.12783	1.13391	1.12571	1.13335	49248	0	0
2019.02.13	1.13336	1.13411	1.12484	1.12643	49556	0	0
2019.02.14	1.12645	1.13090	1.12496	1.12944	53268	0	0
2019.02.15	1.12941	1.13057	1.12336	1.12932	49080	0	0
2019.02.17	1.12945	1.12955	1.12881	1.12950	2368	0	0
2019.02.18	1.12948	1.13335	1.12937	1.13113	37218	0	0
2019.02.19	1.13112	1.13568	1.12750	1.13395	49675	0	0
2019.02.20	1.13395	1.13706	1.13245	1.13455	49836	0	0
2019.02.21	1.13458	1.13658	1.13185	1.13390	53411	0	0
2019.02.22	1.13391	1.13552	1.13157	1.13329	45407	0	0
2019.02.24	1.13395	1.13413	1.13278	1.13413	2162	0	0
2019.02.25	1.13416	1.13669	1.13362	1.13640	46690	0	0
2019.02.26	1.13644	1.14019	1.13446	1.13927	49313	0	0
2019.02.27	1.13928	1.14028	1.13618	1.13792	50750	0	0
2019.02.28	1.13793	1.14190	1.13593	1.13727	53152	0	0
2019.03.01	1.13726	1.14079	1.13528	1.13645	48353	0	0
2019.03.03	1.13801	1.13837	1.13717	1.13746	2129	0	0
2019.03.04	1.13746	1.13746	1.13085	1.13360	46195	0	0
2019.03.05	1.13360	1.13379	1.12891	1.13053	47726	0	0
2019.03.06	1.13056	1.13240	1.12825	1.13126	44805	0	0
2019.03.07	1.13127	1.13196	1.11748	1.11979	50762	0	0
2019.03.08	1.11977	1.12454	1.11846	1.12328	49349	0	0
2019.03.10	1.12286	1.12374	1.12286	1.12315	2331	0	0
2019.03.11	1.12313	1.12678	1.12213	1.12588	44101	0	0
2019.03.12	1.12588	1.13045	1.12487	1.12863	44271	0	0
2019.03.13	1.12862	1.13378	1.12769	1.13300	42361	0	0
2019.03.14	1.13300	1.13355	1.12936	1.13062	45505	0	0
2019.03.15	1.13063	1.13437	1.12996	1.13249	39338	0	0
2019.03.17	1.13191	1.13268	1.13185	1.13190	1948	0	0
2019.03.18	1.13190	1.13583	1.13188	1.13356	39466	0	0
2019.03.19	1.13357	1.13610	1.13332	1.13539	40581	0	0
2019.03.20	1.13540	1.14473	1.13350	1.14281	48641	0	0
2019.03.21	1.14280	1.14371	1.13420	1.13735	50561	0	0
2019.03.22	1.13736	1.13899	1.12724	1.12996	49619	0	0
2019.03.24	1.12917	1.12979	1.12897	1.12955	1663	0	0
2019.03.25	1.12953	1.13306	1.12881	1.13146	47617	0	0
2019.03.26	1.13145	1.13254	1.12614	1.12737	47505	0	0
2019.03.27	1.12735	1.12849	1.12416	1.12516	52463	0	0
2019.03.28	1.12517	1.12609	1.12132	1.12296	50267	0	0
2019.03.29	1.12292	1.12461	1.12094	1.12175	47923	0	0
2019.03.31	1.12247	1.12281	1.12198	1.12229	1564	0	0
2019.04.01	1.12227	1.12491	1.11969	1.12048	46746	0	0
2019.04.02	1.12046	1.12151	1.11831	1.12029	46908	0	0
2019.04.03	1.12028	1.12541	1.12015	1.12444	47250	0	0
2019.04.04	1.12443	1.12474	1.12055	1.12221	43194	0	0
2019.04.05	1.12220	1.12455	1.12095	1.12156	39742	0	0
2019.04.07	1.12133	1.12194	1.12115	1.12179	2204	0	0
2019.04.08	1.12180	1.12738	1.12144	1.12554	41951	0	0
2019.04.09	1.12553	1.12836	1.12550	1.12653	42116	0	0
2019.04.10	1.12652	1.12866	1.12290	1.12755	45219	0	0
2019.04.11	1.12755	1.12868	1.12495	1.12599	42359	0	0
2019.04.12	1.12598	1.13233	1.12568	1.12989	42355	0	0
2019.04.14	1.13005	1.13069	1.12971	1.13025	1657	0	0
2019.04.15	1.13023	1.13203	1.12973	1.13038	43766	0	0
2019.04.16	1.13038	1.13133	1.12774	1.12840	49861	0	0
2019.04.17	1.12841	1.13231	1.12807	1.12960	46428	0	0
2019.04.18	1.12960	1.13034	1.12256	1.12344	45208	0	0
2019.04.19	1.12341	1.12466	1.12305	1.12425	19669	0	0
2019.04.21	1.12404	1.12440	1.12368	1.12432	2131	0	0
2019.04.22	1.12433	1.12614	1.12355	1.12583	15244	0	0
2019.04.23	1.12585	1.12606	1.11918	1.12236	23531	0	0
2019.04.24	1.12237	1.12239	1.11404	1.11531	32619	0	0
2019.04.25	1.11530	1.11620	1.11174	1.11352	28345	0	0
2019.04.26	1.11351	1.11733	1.11111	1.11448	27687	0	0
2019.04.28	1.11433	1.11513	1.11433	1.11488	1952	0	0
2019.04.29	1.11489	1.11863	1.11447	1.11845	21853	0	0
2019.04.30	1.11844	1.12284	1.11754	1.12152	27005	0	0
2019.05.01	1.12152	1.12641	1.11871	1.12020	24688	0	0
2019.05.02	1.12020	1.12185	1.11696	1.11726	28802	0	0
2019.05.03	1.11725	1.12045	1.11350	1.12012	25311	0	0
2019.05.05	1.11741	1.11987	1.11712	1.11844	2586	0	0
2019.05.06	1.11843	1.12086	1.11787	1.12006	25409	0	0
2019.05.07	1.12005	1.12171	1.11659	1.11893	28273	0	0
2019.05.08	1.11892	1.12131	1.11824	1.11977	30664	0	0
2019.05.09	1.11976	1.12504	1.11730	1.12180	32666	0	0
2019.05.10	1.12181	1.12529	1.12175	1.12337	27705	0	0
2019.05.12	1.12328	1.12386	1.12325	1.12355	2349	0	0
2019.05.13	1.12353	1.12628	1.12188	1.12318	26609	0	0
2019.05.14	1.12319	1.12434	1.12009	1.12026	24906	0	0
2019.05.15	1.12027	1.12232	1.11770	1.12069	27076	0	0
2019.05.16	1.12067	1.12234	1.11661	1.11730	24772	0	0
2019.05.17	1.11729	1.11835	1.11545	1.11568	24528	0	0
2019.05.19	1.11564	1.11660	1.11564	1.11644	2105	0	0
2019.05.20	1.11646	1.11743	1.11503	1.11670	23200	0	0
2019.05.21	1.11669	1.11849	1.11412	1.11640	24415	0	0
2019.05.22	1.11640	1.11795	1.11482	1.11550	22510	0	0
2019.05.23	1.11550	1.11869	1.11063	1.11838	26813	0	0
2019.05.24	1.11836	1.12116	1.11769	1.12045	20767	0	0
2019.05.26	1.12064	1.12111	1.12064	1.12067	1620	0	0
2019.05.27	1.12065	1.12148	1.11861	1.11929	17462	0	0
2019.05.28	1.11931	1.11977	1.11584	1.11676	24230	0	0
2019.05.29	1.11674	1.11721	1.11236	1.11364	25162	0	0
2019.05.30	1.11363	1.11427	1.11158	1.11294	22436	0	0
2019.05.31	1.11293	1.11792	1.11244	1.11681	27461	0	0
2019.06.02	1.11621	1.11738	1.11599	1.11732	2084	0	0
2019.06.03	1.11731	1.12614	1.11597	1.12452	28816	0	0
2019.06.04	1.12453	1.12768	1.12262	1.12533	30974	0	0
2019.06.05	1.12534	1.13038	1.12192	1.12282	32100	0	0
2019.06.06	1.12281	1.13078	1.12032	1.12752	30956	0	0
2019.06.07	1.12753	1.13469	1.12509	1.13324	26382	0	0
2019.06.09	1.13213	1.13280	1.13139	1.13186	1693	0	0
2019.06.10	1.13187	1.13238	1.12893	1.13176	23168	0	0
2019.06.11	1.13178	1.13370	1.13012	1.13289	26891	0	0
2019.06.12	1.13290	1.13428	1.12825	1.12922	27450	0	0
2019.06.13	1.12922	1.13033	1.12678	1.12792	25189	0	0
2019.06.14	1.12790	1.12886	1.12016	1.12085	27652	0	0
2019.06.16	1.12086	1.12168	1.12078	1.12152	2142	0	0
2019.06.17	1.12151	1.12462	1.12033	1.12233	22240	0	0
2019.06.18	1.12234	1.12423	1.11810	1.11976	34535	0	0
2019.06.19	1.11977	1.12536	1.11868	1.12354	32153	0	0
2019.06.20	1.12353	1.13165	1.12348	1.12940	37016	0	0
2019.06.21	1.12939	1.13772	1.12827	1.13687	34532	0	0
2019.06.23	1.13676	1.13846	1.13646	1.13846	2670	0	0
2019.06.24	1.13845	1.14029	1.13721	1.13989	29836	0	0
2019.06.25	1.13990	1.14115	1.13440	1.13678	39516	0	0
2019.06.26	1.13676	1.13904	1.13472	1.13729	34584	0	0
2019.06.27	1.13730	1.13809	1.13474	1.13707	28812	0	0
2019.06.28	1.13709	1.13929	1.13504	1.13692	24127	0	0
2019.06.30	1.13579	1.13706	1.13579	1.13597	1440	0	0
2019.07.01	1.13595	1.13635	1.12791	1.12865	27512	0	0
2019.07.02	1.12866	1.13188	1.12743	1.12902	24141	0	0
2019.07.03	1.12901	1.13103	1.12682	1.12869	22761	0	0
2019.07.04	1.12868	1.12946	1.12728	1.12849	11025	0	0
2019.07.05	1.12850	1.12857	1.12070	1.12249	21500	0	0
2019.07.07	1.12213	1.12283	1.12210	1.12263	781	0	0
2019.07.08	1.12265	1.12339	1.12068	1.12147	16591	0	0
2019.07.09	1.12148	1.12183	1.11931	1.12040	17103	0	0
2019.07.10	1.12039	1.12634	1.12014	1.12579	24400	0	0
2019.07.11	1.12580	1.12854	1.12449	1.12492	24841	0	0
2019.07.12	1.12493	1.12744	1.12379	1.12702	20170	0	0
2019.07.14	1.12654	1.12740	1.12621	1.12707	931	0	0
2019.07.15	1.12709	1.12834	1.12534	1.12594	16403	0	0
2019.07.16	1.12595	1.12630	1.12015	1.12116	20189	0	0
2019.07.17	1.12114	1.12330	1.11990	1.12268	17158	0	0
2019.07.18	1.12269	1.12810	1.12049	1.12606	27020	0	0
2019.07.19	1.12605	1.12678	1.12031	1.12201	22690	0	0
2019.07.21	1.12114	1.12184	1.12113	1.12172	909	0	0
2019.07.22	1.12173	1.12246	1.12036	1.12041	17440	0	0
2019.07.23	1.12040	1.12077	1.11455	1.11505	18324	0	0
2019.07.24	1.11506	1.11553	1.11268	1.11416	19542	0	0
2019.07.25	1.11415	1.11873	1.11011	1.11446	28603	0	0
2019.07.26	1.11445	1.11504	1.11117	1.11271	18403	0	0
2019.07.28	1.11216	1.11321	1.11212	1.11292	574	0	0
2019.07.29	1.11290	1.11504	1.11127	1.11419	15617	0	0
2019.07.30	1.11418	1.11604	1.11318	1.11565	19982	0	0
2019.07.31	1.11564	1.11615	1.10598	1.10712	32942	0	0
2019.08.01	1.10713	1.10950	1.10266	1.10786	36461	0	0
2019.08.02	1.10785	1.11159	1.10696	1.11065	34615	0	0
2019.08.04	1.11037	1.11102	1.11037	1.11073	983	0	0
2019.08.05	1.11072	1.12446	1.11062	1.12416	36133	0	0
2019.08.06	1.12414	1.12490	1.11672	1.12049	32767	0	0
2019.08.07	1.12051	1.12412	1.11790	1.12037	38918	0	0
2019.08.08	1.12036	1.12285	1.11763	1.11858	33186	0	0
2019.08.09	1.11859	1.12224	1.11830	1.11999	23612	0	0
2019.08.11	1.11973	1.12076	1.11963	1.12070	799	0	0
2019.08.12	1.12069	1.12300	1.11617	1.12157	23776	0	0
2019.08.13	1.12159	1.12279	1.11681	1.11761	31311	0	0
2019.08.14	1.11760	1.11903	1.11303	1.11425	28391	0	0
2019.08.15	1.11427	1.11580	1.10911	1.11100	32406	0	0
2019.08.16	1.11102	1.11109	1.10660	1.10894	22984	0	0
2019.08.18	1.10896	1.10999	1.10889	1.10918	1183	0	0
2019.08.19	1.10917	1.11131	1.10756	1.10812	18288	0	0
2019.08.20	1.10813	1.11062	1.10655	1.10967	20280	0	0
2019.08.21	1.10968	1.11066	1.10806	1.10900	17857	0	0
2019.08.22	1.10898	1.11126	1.10632	1.10833	24228	0	0
2019.08.23	1.10832	1.11525	1.10514	1.11392	29171	0	0
2019.08.25	1.11447	1.11612	1.11389	1.11429	2414	0	0
2019.08.26	1.11430	1.11524	1.10939	1.11011	30102	0	0
2019.08.27	1.11009	1.11154	1.10855	1.10891	22239	0	0
2019.08.28	1.10892	1.10974	1.10729	1.10851	21912	0	0
2019.08.29	1.10850	1.10869	1.10417	1.10587	22007	0	0
2019.08.30	1.10586	1.10595	1.09629	1.09902	24357	0	0
2019.09.01	1.09856	1.09946	1.09816	1.09901	1413	0	0
2019.09.02	1.09899	1.09927	1.09574	1.09639	15124	0	0
2019.09.03	1.09638	1.09782	1.09258	1.09723	28358	0	0
2019.09.04	1.09722	1.10378	1.09713	1.10344	24845	0	0
2019.09.05	1.10343	1.10830	1.10156	1.10335	27641	0	0
2019.09.06	1.10337	1.10562	1.10199	1.10267	25352	0	0
2019.09.08	1.10239	1.10272	1.10175	1.10199	644	0	0
2019.09.09	1.10198	1.10676	1.10138	1.10467	21637	0	0
2019.09.10	1.10466	1.10590	1.10302	1.10496	21324	0	0
2019.09.11	1.10497	1.10550	1.09848	1.10131	21341	0	0
2019.09.12	1.10132	1.10856	1.09251	1.10557	41832	0	0
2019.09.13	1.10559	1.11089	1.10559	1.10740	26188	0	0
2019.09.15	1.10730	1.10855	1.10682	1.10827	1847	0	0
2019.09.16	1.10826	1.10839	1.09931	1.10028	24720	0	0
2019.09.17	1.10027	1.10748	1.09900	1.10734	26794	0	0
2019.09.18	1.10735	1.10742	1.10137	1.10282	28257	0	0
2019.09.19	1.10287	1.10730	1.10226	1.10444	26939	0	0
2019.09.20	1.10442	1.10670	1.09961	1.10188	23645	0	0
2019.09.22	1.10101	1.10195	1.10100	1.10182	922	0	0
2019.09.23	1.10181	1.10247	1.09663	1.09935	24097	0	0
2019.09.24	1.09934	1.10236	1.09826	1.10127	24294	0	0
2019.09.25	1.10126	1.10161	1.09371	1.09510	25185	0	0
2019.09.26	1.09508	1.09665	1.09086	1.09219	24317	0	0
2019.09.27	1.09221	1.09579	1.09046	1.09411	22573	0	0
2019.09.29	1.09383	1.09452	1.09362	1.09419	886	0	0
2019.09.30	1.09418	1.09470	1.08841	1.08989	21752	0	0
2019.10.01	1.08988	1.09420	1.08787	1.09335	27582	0	0
2019.10.02	1.09336	1.09630	1.09036	1.09600	23253	0	0
2019.10.03	1.09598	1.09987	1.09407	1.09740	26814	0	0
2019.10.04	1.09741	1.09970	1.09568	1.09778	23838	0	0
2019.10.06	1.09779	1.09834	1.09730	1.09829	763	0	0
2019.10.07	1.09828	1.09996	1.09616	1.09711	19926	0	0
2019.10.08	1.09712	1.09953	1.09408	1.09594	26153	0	0
2019.10.09	1.09593	1.09896	1.09544	1.09839	20938	0	0
2019.10.10	1.09838	1.10333	1.09794	1.10103	28169	0	0
2019.10.11	1.10104	1.10621	1.10007	1.10366	31109	0	0
2019.10.13	1.10290	1.10360	1.10248	1.10276	1237	0	0
2019.10.14	1.10277	1.10420	1.10125	1.10255	19256	0	0
2019.10.15	1.10254	1.10456	1.09909	1.10341	27914	0	0
2019.10.16	1.10340	1.10849	1.10226	1.10734	28857	0	0
2019.10.17	1.10735	1.11372	1.10649	1.11243	29045	0	0
2019.10.18	1.11244	1.11704	1.11143	1.11693	19918	0	0
2019.10.20	1.11612	1.11622	1.11482	1.11554	1300	0	0
2019.10.21	1.11552	1.11785	1.11385	1.11512	17278	0	0
2019.10.22	1.11511	1.11563	1.11178	1.11285	20493	0	0
2019.10.23	1.11286	1.11395	1.11058	1.11317	16446	0	0
2019.10.24	1.11315	1.11622	1.10927	1.11031	22233	0	0
2019.10.25	1.11034	1.11225	1.10726	1.10797	14666	0	0
2019.10.27	1.10761	1.10836	1.10757	1.10836	1167	0	0
2019.10.28	1.10837	1.11060	1.10758	1.10982	15045	0	0
2019.10.29	1.10981	1.11179	1.10731	1.11117	17612	0	0
2019.10.30	1.11116	1.11549	1.10799	1.11518	24200	0	0
2019.10.31	1.11519	1.11749	1.11312	1.11557	24342	0	0
2019.11.01	1.11556	1.11713	1.11280	1.11649	20346	0	0
2019.11.03	1.11653	1.11667	1.11612	1.11657	576	0	0
2019.11.04	1.11655	1.11748	1.11196	1.11275	17983	0	0
2019.11.05	1.11276	1.11395	1.10631	1.10736	23157	0	0
2019.11.06	1.10737	1.10923	1.10636	1.10696	18277	0	0
2019.11.07	1.10695	1.10910	1.10357	1.10519	24959	0	0
2019.11.08	1.10520	1.10549	1.10163	1.10210	17399	0	0
2019.11.10	1.10175	1.10221	1.10161	1.10216	313	0	0
2019.11.11	1.10214	1.10424	1.10161	1.10343	13381	0	0
2019.11.12	1.10342	1.10381	1.10022	1.10116	17918	0	0
2019.11.13	1.10115	1.10197	1.09950	1.10092	18902	0	0
2019.11.14	1.10090	1.10268	1.09888	1.10193	17370	0	0
2019.11.15	1.10194	1.10563	1.10142	1.10542	13800	0	0
2019.11.17	1.10462	1.10540	1.10462	1.10536	531	0	0
2019.11.18	1.10535	1.10894	1.10531	1.10718	14429	0	0
2019.11.19	1.10717	1.10834	1.10623	1.10776	14087	0	0
2019.11.20	1.10777	1.10808	1.10527	1.10770	16952	0	0
2019.11.21	1.10773	1.10964	1.10520	1.10652	16194	0	0
2019.11.22	1.10651	1.10858	1.10142	1.10222	16825	0	0
2019.11.24	1.10137	1.10221	1.10137	1.10221	589	0	0
2019.11.25	1.10222	1.10317	1.10033	1.10101	15958	0	0
2019.11.26	1.10102	1.10251	1.10068	1.10217	15628	0	0
2019.11.27	1.10216	1.10216	1.09919	1.10044	15554	0	0
2019.11.28	1.10046	1.10172	1.10001	1.10107	10459	0	0
2019.11.29	1.10108	1.10277	1.09807	1.10155	14069	0	0
2019.12.01	1.10207	1.10207	1.10160	1.10179	455	0	0
2019.12.02	1.10178	1.10893	1.10026	1.10756	17221	0	0
2019.12.03	1.10754	1.10927	1.10655	1.10815	16561	0	0
2019.12.04	1.10814	1.11155	1.10664	1.10822	19605	0	0
2019.12.05	1.10820	1.11075	1.10791	1.11038	15751	0	0
2019.12.06	1.11036	1.11090	1.10395	1.10594	15007	0	0
2019.12.08	1.10547	1.10595	1.10534	1.10580	827	0	0
2019.12.09	1.10578	1.10774	1.10530	1.10639	11928	0	0
2019.12.10	1.10638	1.10971	1.10626	1.10920	14504	0	0
2019.12.11	1.10919	1.11444	1.10698	1.11322	19165	0	0
2019.12.12	1.11322	1.11946	1.11027	1.11828	25758	0	0
2019.12.13	1.11829	1.11854	1.11116	1.11162	28344	0	0
2019.12.15	1.11249	1.11280	1.11219	1.11237	805	0	0
2019.12.16	1.11238	1.11576	1.11226	1.11348	17273	0	0
2019.12.17	1.11351	1.11739	1.11290	1.11508	18350	0	0
2019.12.18	1.11509	1.11509	1.11101	1.11150	16226	0	0
2019.12.19	1.11149	1.11435	1.11070	1.11228	17990	0	0
2019.12.20	1.11226	1.11231	1.10660	1.10767	14801	0	0
2019.12.22	1.10788	1.10794	1.10746	1.10789	557	0	0
2019.12.23	1.10796	1.10953	1.10696	1.10915	14195	0	0
2019.12.24	1.10916	1.10934	1.10689	1.10872	10377	0	0
2019.12.26	1.10896	1.11086	1.10819	1.10996	6046	0	0
2019.12.27	1.11004	1.11877	1.10984	1.11757	18242	0	0
2019.12.29	1.11736	1.11829	1.11706	1.11810	1159	0	0
2019.12.30	1.11809	1.12202	1.11802	1.12011	19236	0	0
2019.12.31	1.12010	1.12385	1.11983	1.12286	15030	0	0
2020.01.02	1.12179	1.12241	1.11632	1.11704	18897	0	0
2020.01.03	1.11703	1.11793	1.11246	1.11610	21296	0	0
2020.01.05	1.11616	1.11661	1.11562	1.11597	707	0	0
2020.01.06	1.11600	1.12050	1.11568	1.11950	17646	0	0
2020.01.07	1.11949	1.11966	1.11332	1.11524	21442	0	0
2020.01.08	1.11533	1.11677	1.11015	1.11124	25919	0	0
2020.01.09	1.11125	1.11200	1.10925	1.11086	18005	0	0
2020.01.10	1.11088	1.11286	1.10848	1.11208	17035	0	0
2020.01.12	1.11145	1.11175	1.11120	1.11158	393	0	0
2020.01.13	1.11157	1.11464	1.11122	1.11342	15104	0	0
2020.01.14	1.11341	1.11440	1.11038	1.11272	17740	0	0
2020.01.15	1.11271	1.11628	1.11182	1.11519	15915	0	0
2020.01.16	1.11520	1.11719	1.11276	1.11366	16476	0	0
2020.01.17	1.11365	1.11421	1.10859	1.10923	14891	0	0
2020.01.19	1.10896	1.10940	1.10869	1.10940	489	0	0
2020.01.20	1.10941	1.11018	1.10764	1.10958	10185	0	0
2020.01.21	1.10956	1.11174	1.10785	1.10847	16133	0	0
2020.01.22	1.10848	1.10978	1.10697	1.10952	15824	0	0
2020.01.23	1.10953	1.11081	1.10360	1.10538	20099	0	0
2020.01.24	1.10545	1.10608	1.10194	1.10274	16110	0	0
2020.01.26	1.10279	1.10332	1.10235	1.10238	1215	0	0
2020.01.27	1.10240	1.10371	1.10093	1.10190	14381	0	0
2020.01.28	1.10189	1.10246	1.09976	1.10217	13124	0	0
2020.01.29	1.10218	1.10272	1.09920	1.10134	14183	0	0
2020.01.30	1.10133	1.10387	1.10065	1.10284	15522	0	0
2020.01.31	1.10283	1.10911	1.10165	1.10903	16293	0	0
2020.02.02	1.10895	1.10901	1.10800	1.10887	868	0	0
2020.02.03	1.10885	1.10885	1.10357	1.10618	16264	0	0
2020.02.04	1.10619	1.10636	1.10325	1.10443	15057	0	0
2020.02.05	1.10442	1.10473	1.09932	1.09998	15142	0	0
2020.02.06	1.09999	1.10133	1.09641	1.09804	13894	0	0
2020.02.07	1.09803	1.09845	1.09416	1.09443	16817	0	0
2020.02.09	1.09398	1.09498	1.09397	1.09488	487	0	0
