<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.11.18	1221.955	1222.686	1221.555	1222.522	1413	0	0
2018.11.19	1222.523	1225.160	1218.009	1224.101	58503	0	0
2018.11.20	1224.100	1228.706	1219.922	1221.625	62056	0	0
2018.11.21	1221.627	1230.015	1219.783	1225.745	56140	0	0
2018.11.22	1225.748	1229.014	1224.873	1227.373	37734	0	0
2018.11.23	1227.372	1228.480	1220.299	1222.983	43356	0	0
2018.11.25	1223.581	1224.339	1223.283	1224.300	1484	0	0
2018.11.26	1224.301	1227.983	1221.685	1222.612	52825	0	0
2018.11.27	1222.626	1225.205	1211.898	1214.449	54634	0	0
2018.11.28	1214.463	1226.609	1211.169	1221.009	56538	0	0
2018.11.29	1221.008	1228.931	1220.668	1224.258	58719	0	0
2018.11.30	1224.262	1225.493	1216.663	1222.016	51968	0	0
2018.12.02	1223.023	1223.174	1221.970	1222.050	1661	0	0
2018.12.03	1222.058	1234.883	1221.280	1231.169	60057	0	0
2018.12.04	1231.176	1241.896	1230.498	1238.768	62880	0	0
2018.12.05	1238.722	1238.987	1233.326	1238.256	45730	0	0
2018.12.06	1238.251	1244.259	1234.732	1237.380	65275	0	0
2018.12.07	1237.366	1249.978	1237.290	1248.211	59117	0	0
2018.12.09	1250.260	1250.477	1248.844	1248.988	1833	0	0
2018.12.10	1248.994	1250.265	1241.600	1244.106	59846	0	0
2018.12.11	1244.110	1249.461	1241.008	1243.090	58493	0	0
2018.12.12	1243.089	1247.163	1241.987	1246.085	57568	0	0
2018.12.13	1246.086	1246.679	1240.099	1242.442	55997	0	0
2018.12.14	1242.445	1242.975	1232.889	1238.244	53891	0	0
2018.12.16	1237.299	1237.913	1236.962	1237.071	1210	0	0
2018.12.17	1237.075	1248.032	1235.793	1245.848	53724	0	0
2018.12.18	1245.856	1250.309	1245.033	1249.468	56028	0	0
2018.12.19	1249.474	1257.967	1241.503	1244.137	63717	0	0
2018.12.20	1244.113	1266.419	1242.739	1261.947	70516	0	0
2018.12.21	1261.961	1262.697	1253.951	1255.655	60757	0	0
2018.12.23	1258.600	1259.027	1257.980	1258.859	1593	0	0
2018.12.24	1258.858	1269.488	1258.768	1268.232	47540	0	0
2018.12.26	1273.740	1278.990	1264.572	1269.120	63034	0	0
2018.12.27	1269.123	1278.876	1266.638	1274.689	67585	0	0
2018.12.28	1274.668	1282.053	1274.251	1280.724	61085	0	0
2018.12.30	1280.074	1280.074	1278.913	1279.756	1382	0	0
2018.12.31	1279.746	1284.009	1277.432	1282.507	47714	0	0
2019.01.02	1281.143	1290.153	1278.603	1285.846	61795	0	0
2019.01.03	1285.835	1295.181	1284.588	1295.159	68702	0	0
2019.01.04	1295.157	1298.467	1276.643	1284.718	67319	0	0
2019.01.06	1285.549	1285.938	1284.114	1284.203	1669	0	0
2019.01.07	1284.201	1295.000	1282.631	1288.844	61466	0	0
2019.01.08	1288.845	1290.159	1279.375	1285.131	60767	0	0
2019.01.09	1285.130	1293.820	1280.111	1292.864	63839	0	0
2019.01.10	1292.873	1297.004	1286.093	1287.914	62019	0	0
2019.01.11	1287.925	1295.105	1286.982	1287.468	56988	0	0
2019.01.13	1288.078	1288.572	1287.884	1288.107	1437	0	0
2019.01.14	1288.102	1295.802	1287.934	1291.468	57210	0	0
2019.01.15	1291.471	1294.617	1286.724	1289.585	61327	0	0
2019.01.16	1289.586	1294.911	1287.899	1292.943	57571	0	0
2019.01.17	1292.943	1295.299	1288.779	1292.281	58081	0	0
2019.01.18	1292.283	1292.398	1280.615	1281.482	55927	0	0
2019.01.20	1282.538	1283.237	1282.464	1282.578	1347	0	0
2019.01.21	1282.587	1283.519	1276.770	1279.645	39295	0	0
2019.01.22	1279.649	1285.467	1277.405	1284.553	55284	0	0
2019.01.23	1284.559	1286.460	1278.670	1283.727	54652	0	0
2019.01.24	1283.723	1284.749	1276.792	1281.302	56607	0	0
2019.01.25	1281.339	1303.585	1279.946	1303.105	56461	0	0
2019.01.27	1302.403	1302.517	1299.918	1300.004	1606	0	0
2019.01.28	1300.002	1304.369	1297.679	1303.816	54353	0	0
2019.01.29	1303.823	1311.923	1302.677	1310.694	55495	0	0
2019.01.30	1310.700	1323.308	1309.012	1319.211	59931	0	0
2019.01.31	1319.212	1326.176	1317.425	1321.024	59286	0	0
2019.02.01	1321.026	1323.471	1316.102	1317.652	55804	0	0
2019.02.03	1317.638	1317.886	1316.529	1317.116	1391	0	0
2019.02.04	1317.133	1317.485	1308.627	1311.736	54055	0	0
2019.02.05	1311.737	1316.817	1310.721	1314.953	52813	0	0
2019.02.06	1314.948	1315.779	1305.718	1306.605	53679	0	0
2019.02.07	1306.596	1311.889	1302.797	1310.419	56872	0	0
2019.02.08	1310.427	1315.583	1307.770	1313.957	51685	0	0
2019.02.10	1313.520	1313.932	1313.372	1313.651	1254	0	0
2019.02.11	1313.637	1314.820	1303.694	1307.749	54095	0	0
2019.02.12	1307.748	1314.713	1306.502	1310.253	55007	0	0
2019.02.13	1310.250	1318.083	1305.036	1307.607	57252	0	0
2019.02.14	1307.612	1314.308	1302.365	1311.890	59459	0	0
2019.02.15	1311.891	1322.507	1311.365	1321.083	53854	0	0
2019.02.17	1320.975	1321.303	1320.583	1321.084	1512	0	0
2019.02.18	1321.101	1327.572	1320.844	1326.386	39179	0	0
2019.02.19	1326.382	1341.724	1322.820	1339.516	56429	0	0
2019.02.20	1339.515	1346.657	1336.863	1340.575	61300	0	0
2019.02.21	1340.573	1341.444	1320.910	1325.818	64108	0	0
2019.02.22	1325.847	1333.047	1321.512	1327.794	56436	0	0
2019.02.24	1327.607	1328.511	1327.511	1327.710	1405	0	0
2019.02.25	1327.717	1332.513	1325.132	1327.498	57244	0	0
2019.02.26	1327.502	1330.145	1323.487	1329.220	56827	0	0
2019.02.27	1329.212	1329.852	1316.911	1321.107	54664	0	0
2019.02.28	1321.086	1327.241	1312.565	1314.180	59098	0	0
2019.03.01	1314.182	1315.118	1290.161	1293.279	60431	0	0
2019.03.03	1295.386	1296.153	1295.016	1295.190	1759	0	0
2019.03.04	1295.206	1297.002	1282.833	1287.066	58963	0	0
2019.03.05	1287.065	1289.509	1281.209	1287.907	57904	0	0
2019.03.06	1287.909	1290.858	1283.601	1287.071	57416	0	0
2019.03.07	1287.096	1288.961	1280.832	1285.953	57733	0	0
2019.03.08	1285.971	1300.681	1285.198	1298.274	60733	0	0
2019.03.10	1296.869	1297.359	1296.613	1297.210	1349	0	0
2019.03.11	1297.214	1299.054	1290.453	1292.538	50252	0	0
2019.03.12	1292.576	1302.114	1292.422	1301.879	52487	0	0
2019.03.13	1301.908	1311.195	1301.674	1309.352	51708	0	0
2019.03.14	1309.353	1309.757	1292.842	1296.080	54687	0	0
2019.03.15	1296.081	1306.327	1293.963	1302.208	51191	0	0
2019.03.17	1302.109	1302.301	1300.568	1300.579	2466	0	0
2019.03.18	1300.586	1306.640	1298.185	1303.442	50125	0	0
2019.03.19	1303.445	1310.827	1303.414	1306.199	50818	0	0
2019.03.20	1306.189	1316.902	1298.671	1315.391	58303	0	0
2019.03.21	1315.392	1320.305	1303.262	1308.571	57371	0	0
2019.03.22	1308.575	1314.894	1306.820	1313.223	55299	0	0
2019.03.24	1313.470	1313.771	1311.644	1311.644	2504	0	0
2019.03.25	1311.608	1324.425	1310.994	1321.287	54198	0	0
2019.03.26	1321.300	1322.142	1312.681	1316.399	55212	0	0
2019.03.27	1316.408	1319.235	1308.129	1309.363	57875	0	0
2019.03.28	1309.360	1312.260	1288.539	1291.520	57463	0	0
2019.03.29	1291.526	1299.724	1286.575	1292.057	54645	0	0
2019.03.31	1292.237	1293.188	1291.446	1291.714	2757	0	0
2019.04.01	1291.725	1296.942	1286.498	1287.363	55035	0	0
2019.04.02	1287.366	1292.826	1285.247	1291.736	51367	0	0
2019.04.03	1291.734	1294.476	1288.390	1291.814	50821	0	0
2019.04.04	1291.813	1294.318	1280.894	1292.117	51525	0	0
2019.04.05	1292.125	1293.106	1284.390	1291.374	48582	0	0
2019.04.07	1292.246	1293.615	1291.401	1291.755	2356	0	0
2019.04.08	1291.725	1303.639	1291.659	1297.977	47828	0	0
2019.04.09	1297.973	1306.112	1296.566	1304.616	49358	0	0
2019.04.10	1304.609	1310.529	1300.937	1308.043	51311	0	0
2019.04.11	1308.044	1308.315	1289.673	1292.195	53047	0	0
2019.04.12	1292.165	1295.691	1290.021	1290.433	47909	0	0
2019.04.14	1291.299	1291.907	1289.320	1289.732	2555	0	0
2019.04.15	1289.701	1290.324	1282.493	1288.357	49196	0	0
2019.04.16	1288.355	1288.360	1272.935	1276.587	51754	0	0
2019.04.17	1276.568	1279.720	1273.014	1274.169	48992	0	0
2019.04.18	1274.170	1277.605	1271.069	1275.593	46895	0	0
2019.04.22	1276.818	1279.736	1273.789	1274.590	38697	0	0
2019.04.23	1274.629	1276.436	1266.285	1271.399	45978	0	0
2019.04.24	1271.414	1278.443	1268.690	1274.664	48828	0	0
2019.04.25	1274.667	1282.534	1273.354	1278.608	48862	0	0
2019.04.26	1278.573	1288.629	1274.502	1285.879	49493	0	0
2019.04.28	1285.979	1286.616	1285.712	1285.822	1974	0	0
2019.04.29	1285.823	1286.580	1278.063	1280.369	44473	0	0
2019.04.30	1280.367	1286.142	1279.854	1283.142	48635	0	0
2019.05.01	1283.119	1287.164	1273.002	1277.049	50643	0	0
2019.05.02	1277.050	1277.372	1266.240	1270.734	49762	0	0
2019.05.03	1270.733	1282.498	1268.470	1278.982	45181	0	0
2019.05.05	1282.584	1285.752	1281.669	1284.203	5254	0	0
2019.05.06	1284.199	1285.111	1276.985	1282.850	51895	0	0
2019.05.07	1282.852	1286.016	1278.185	1284.785	51611	0	0
2019.05.08	1284.789	1291.395	1279.357	1281.319	52457	0	0
2019.05.09	1281.318	1288.114	1279.337	1283.708	55670	0	0
2019.05.10	1283.712	1289.351	1283.144	1285.684	53677	0	0
2019.05.12	1287.211	1288.026	1286.841	1287.175	2731	0	0
2019.05.13	1287.176	1301.690	1281.943	1301.690	51886	0	0
2019.05.14	1301.694	1303.240	1293.705	1297.074	48675	0	0
2019.05.15	1297.042	1300.817	1293.005	1296.476	50330	0	0
2019.05.16	1296.477	1298.663	1284.072	1285.838	48593	0	0
2019.05.17	1285.808	1288.879	1274.870	1277.647	47596	0	0
2019.05.19	1278.353	1278.841	1276.969	1277.713	2338	0	0
2019.05.20	1277.709	1278.891	1273.647	1277.401	46577	0	0
2019.05.21	1277.406	1277.410	1269.472	1274.591	44714	0	0
2019.05.22	1274.590	1277.217	1272.455	1274.226	43484	0	0
2019.05.23	1274.218	1287.194	1272.774	1284.127	50247	0	0
2019.05.24	1284.094	1285.154	1280.742	1284.805	44502	0	0
2019.05.26	1285.418	1285.576	1284.100	1284.679	2102	0	0
2019.05.27	1284.675	1287.325	1283.743	1285.687	29056	0	0
2019.05.28	1285.694	1286.519	1276.128	1279.875	49023	0	0
2019.05.29	1279.865	1285.447	1279.065	1279.836	52850	0	0
2019.05.30	1279.841	1290.554	1274.984	1290.435	49701	0	0
2019.05.31	1290.427	1306.834	1290.347	1305.484	55603	0	0
2019.06.02	1306.676	1309.387	1306.440	1309.259	3687	0	0
2019.06.03	1309.255	1327.910	1308.503	1325.116	59061	0	0
2019.06.04	1325.099	1328.977	1319.935	1325.293	58319	0	0
2019.06.05	1325.289	1343.990	1325.289	1330.876	63021	0	0
2019.06.06	1330.873	1339.718	1327.219	1333.393	58180	0	0
2019.06.07	1333.396	1348.180	1330.178	1340.699	53611	0	0
2019.06.09	1334.672	1335.765	1333.279	1334.981	3631	0	0
2019.06.10	1334.964	1337.615	1325.084	1329.238	53695	0	0
2019.06.11	1329.241	1329.791	1319.857	1327.709	51756	0	0
2019.06.12	1327.712	1338.259	1325.990	1333.523	55692	0	0
2019.06.13	1333.520	1344.552	1332.371	1344.433	55675	0	0
2019.06.14	1344.434	1358.042	1337.781	1341.217	58639	0	0
2019.06.16	1341.811	1341.999	1338.505	1338.532	2853	0	0
2019.06.17	1338.534	1343.424	1332.970	1339.654	55819	0	0
2019.06.18	1339.656	1354.524	1338.590	1345.447	63058	0	0
2019.06.19	1345.453	1362.504	1341.317	1357.883	67788	0	0
2019.06.20	1357.890	1393.816	1357.890	1390.810	81132	0	0
2019.06.21	1390.790	1411.560	1382.379	1399.452	78295	0	0
2019.06.23	1400.407	1410.164	1400.295	1406.811	6467	0	0
2019.06.24	1406.850	1425.953	1400.695	1425.209	71040	0	0
2019.06.25	1425.223	1439.001	1411.903	1418.335	92420	0	0
2019.06.26	1418.358	1420.489	1401.959	1410.685	78405	0	0
2019.06.27	1410.700	1411.999	1398.530	1411.055	67373	0	0
2019.06.28	1411.014	1424.526	1405.670	1409.677	63297	0	0
2019.06.30	1393.072	1397.690	1389.255	1392.085	7789	0	0
2019.07.01	1392.040	1396.989	1381.774	1385.483	70066	0	0
2019.07.02	1385.489	1436.051	1383.866	1431.221	73032	0	0
2019.07.03	1431.263	1437.668	1412.029	1418.383	74505	0	0
2019.07.04	1418.394	1424.110	1410.205	1420.899	45540	0	0
2019.07.05	1420.909	1421.301	1386.529	1398.739	66980	0	0
2019.07.07	1399.279	1399.306	1392.706	1395.651	4858	0	0
2019.07.08	1395.637	1407.526	1391.726	1394.305	59850	0	0
2019.07.09	1394.281	1399.945	1385.732	1395.216	58771	0	0
2019.07.10	1395.241	1422.438	1389.917	1421.981	67623	0	0
2019.07.11	1421.965	1427.032	1400.823	1403.926	66594	0	0
2019.07.12	1403.949	1416.790	1403.075	1415.346	56743	0	0
2019.07.14	1416.621	1419.668	1412.835	1416.199	4426	0	0
2019.07.15	1416.200	1418.197	1407.713	1415.433	55588	0	0
2019.07.16	1415.422	1416.205	1400.935	1405.188	58670	0	0
2019.07.17	1405.167	1428.460	1400.082	1424.592	59017	0	0
2019.07.18	1424.629	1452.884	1414.550	1442.887	74356	0	0
2019.07.19	1442.892	1445.205	1420.192	1425.402	68418	0	0
2019.07.21	1426.629	1427.068	1423.581	1425.038	3530	0	0
2019.07.22	1425.040	1429.939	1422.251	1423.655	56810	0	0
2019.07.23	1423.647	1429.963	1414.109	1417.011	60691	0	0
2019.07.24	1417.012	1429.391	1416.505	1425.282	53887	0	0
2019.07.25	1425.248	1433.723	1411.072	1415.008	58933	0	0
2019.07.26	1415.009	1424.753	1413.451	1418.343	48671	0	0
2019.07.28	1420.739	1420.858	1419.289	1420.079	2201	0	0
2019.07.29	1420.086	1428.062	1414.680	1424.462	47775	0	0
2019.07.30	1424.460	1433.146	1422.268	1430.766	47073	0	0
2019.07.31	1430.785	1434.227	1410.546	1412.164	64701	0	0
2019.08.01	1412.168	1446.613	1400.490	1438.129	75995	0	0
2019.08.02	1438.118	1447.895	1430.254	1440.772	74250	0	0
2019.08.04	1440.304	1441.167	1436.728	1439.554	3094	0	0
2019.08.05	1439.575	1474.680	1438.704	1473.969	82886	0	0
2019.08.06	1473.956	1477.268	1456.421	1476.792	72008	0	0
2019.08.07	1476.772	1510.312	1474.569	1501.585	90924	0	0
2019.08.08	1501.567	1509.418	1489.833	1504.156	76543	0	0
2019.08.09	1504.153	1507.929	1494.751	1497.137	61836	0	0
2019.08.11	1496.193	1501.473	1494.538	1500.747	3494	0	0
2019.08.12	1500.786	1519.962	1487.335	1512.067	62756	0	0
2019.08.13	1512.061	1534.920	1479.833	1500.840	89088	0	0
2019.08.14	1500.839	1523.938	1494.162	1516.954	86503	0	0
2019.08.15	1516.931	1527.065	1507.809	1526.553	88140	0	0
2019.08.16	1526.535	1527.913	1503.709	1512.967	62501	0	0
2019.08.18	1509.674	1512.896	1509.050	1509.341	2965	0	0
2019.08.19	1509.376	1512.655	1492.957	1496.091	59049	0	0
2019.08.20	1496.059	1508.491	1494.344	1506.127	50867	0	0
2019.08.21	1506.128	1507.391	1496.514	1502.554	50476	0	0
2019.08.22	1502.559	1504.539	1492.448	1497.441	49458	0	0
2019.08.23	1497.442	1530.178	1493.504	1526.632	62008	0	0
2019.08.25	1546.310	1554.998	1543.391	1547.301	9369	0	0
2019.08.26	1547.299	1549.096	1525.003	1528.528	77333	0	0
2019.08.27	1528.526	1544.548	1525.568	1543.500	57733	0	0
2019.08.28	1543.477	1546.760	1531.905	1538.687	60833	0	0
2019.08.29	1538.674	1550.322	1519.642	1528.719	68163	0	0
2019.08.30	1528.664	1533.061	1517.002	1520.228	60884	0	0
2019.09.01	1529.531	1533.446	1528.299	1529.069	3924	0	0
2019.09.02	1529.103	1531.098	1519.344	1526.219	39764	0	0
2019.09.03	1526.220	1549.833	1521.608	1549.094	65024	0	0
2019.09.04	1549.056	1556.943	1533.825	1551.234	65712	0	0
2019.09.05	1551.208	1551.629	1505.819	1518.291	74278	0	0
2019.09.06	1518.333	1527.789	1502.426	1506.738	80050	0	0
2019.09.08	1505.025	1507.613	1503.375	1505.810	3832	0	0
2019.09.09	1505.777	1515.394	1495.433	1496.221	63496	0	0
2019.09.10	1496.172	1500.824	1484.457	1486.972	66124	0	0
2019.09.11	1486.969	1498.189	1486.846	1492.980	56142	0	0
2019.09.12	1492.984	1524.109	1489.231	1497.695	71327	0	0
2019.09.13	1497.728	1508.927	1485.772	1488.691	58573	0	0
2019.09.15	1500.594	1507.757	1498.627	1506.059	7258	0	0
2019.09.16	1506.096	1512.025	1495.879	1497.941	64315	0	0
2019.09.17	1497.967	1507.018	1493.178	1500.767	59554	0	0
2019.09.18	1500.771	1511.346	1483.001	1491.123	69698	0	0
2019.09.19	1491.122	1504.384	1488.772	1499.613	62815	0	0
2019.09.20	1499.595	1516.923	1498.300	1516.302	56810	0	0
2019.09.22	1512.856	1514.344	1511.696	1514.329	4315	0	0
2019.09.23	1514.332	1526.722	1511.437	1520.782	63861	0	0
2019.09.24	1520.780	1535.578	1515.597	1531.600	69456	0	0
2019.09.25	1531.552	1535.021	1500.255	1506.433	72063	0	0
2019.09.26	1506.434	1512.240	1500.368	1506.724	65059	0	0
2019.09.27	1506.756	1507.334	1486.852	1496.761	70029	0	0
2019.09.29	1496.467	1500.435	1496.033	1496.222	3679	0	0
2019.09.30	1496.224	1497.156	1464.466	1473.569	70364	0	0
2019.10.01	1473.577	1487.141	1459.052	1481.475	76963	0	0
2019.10.02	1481.513	1504.974	1474.508	1499.975	72171	0	0
2019.10.03	1499.983	1519.490	1495.789	1508.279	78054	0	0
2019.10.04	1508.246	1515.927	1495.826	1504.414	69740	0	0
2019.10.06	1508.319	1508.602	1505.394	1508.064	2554	0	0
2019.10.07	1508.069	1509.211	1488.078	1492.029	60281	0	0
2019.10.08	1492.016	1509.594	1486.904	1508.699	76683	0	0
2019.10.09	1508.710	1516.982	1499.793	1511.551	70077	0	0
2019.10.10	1511.568	1513.810	1491.134	1494.003	75476	0	0
2019.10.11	1493.986	1503.070	1473.972	1488.118	75648	0	0
2019.10.13	1486.820	1487.230	1482.815	1484.586	3643	0	0
2019.10.14	1484.634	1496.997	1483.727	1491.185	55684	0	0
2019.10.15	1491.218	1498.345	1477.203	1481.926	59190	0	0
2019.10.16	1481.890	1491.518	1477.010	1490.028	61779	0	0
2019.10.17	1490.030	1497.259	1483.406	1492.825	58389	0	0
2019.10.18	1492.787	1493.324	1484.850	1490.403	51345	0	0
2019.10.20	1491.988	1492.132	1490.489	1491.538	2765	0	0
2019.10.21	1491.541	1495.147	1481.540	1484.105	52294	0	0
2019.10.22	1484.107	1489.215	1480.846	1488.727	52400	0	0
2019.10.23	1488.738	1496.200	1487.687	1492.078	51847	0	0
2019.10.24	1492.076	1503.911	1487.961	1502.668	52004	0	0
2019.10.25	1502.680	1517.861	1500.591	1504.378	53517	0	0
2019.10.27	1502.711	1504.100	1502.212	1503.947	2235	0	0
2019.10.28	1503.955	1508.124	1490.002	1491.688	53101	0	0
2019.10.29	1491.695	1494.711	1483.555	1487.257	52920	0	0
2019.10.30	1487.249	1496.499	1481.144	1495.176	58457	0	0
2019.10.31	1495.193	1514.123	1493.920	1512.171	59434	0	0
2019.11.01	1512.182	1515.894	1503.321	1514.124	53810	0	0
2019.11.03	1512.838	1513.146	1512.227	1512.852	1262	0	0
2019.11.04	1512.851	1514.707	1504.384	1506.683	51907	0	0
2019.11.05	1506.687	1507.747	1479.308	1484.364	60606	0	0
2019.11.06	1484.398	1494.115	1482.940	1490.152	55493	0	0
2019.11.07	1490.175	1492.117	1460.630	1468.651	64290	0	0
2019.11.08	1468.616	1472.878	1456.200	1458.480	60593	0	0
2019.11.10	1460.307	1461.038	1459.980	1460.966	1448	0	0
2019.11.11	1460.973	1466.367	1448.205	1455.583	50673	0	0
2019.11.12	1455.581	1460.348	1445.578	1458.243	62386	0	0
2019.11.13	1458.265	1466.995	1457.204	1463.483	59226	0	0
2019.11.14	1463.479	1474.549	1461.113	1469.183	57381	0	0
2019.11.15	1469.190	1469.813	1462.402	1466.822	50394	0	0
2019.11.17	1467.963	1469.539	1467.650	1469.001	1321	0	0
2019.11.18	1469.010	1473.833	1456.334	1471.683	54643	0	0
2019.11.19	1471.666	1475.259	1464.773	1474.484	56169	0	0
2019.11.20	1474.477	1478.743	1465.810	1474.363	60859	0	0
2019.11.21	1474.382	1475.555	1462.357	1465.083	60974	0	0
2019.11.22	1465.047	1473.120	1461.334	1462.093	51819	0	0
2019.11.24	1460.590	1460.928	1459.640	1460.412	1491	0	0
2019.11.25	1460.401	1462.041	1453.615	1453.832	49511	0	0
2019.11.26	1453.840	1462.764	1449.895	1460.485	49635	0	0
2019.11.27	1460.450	1461.141	1452.534	1456.845	48781	0	0
2019.11.28	1456.817	1458.191	1454.194	1456.016	31231	0	0
2019.11.29	1456.024	1466.444	1452.991	1463.914	41334	0	0
2019.12.01	1462.603	1462.603	1461.559	1461.778	1603	0	0
2019.12.02	1461.746	1465.735	1453.917	1462.598	55575	0	0
2019.12.03	1462.609	1481.689	1459.793	1476.582	60873	0	0
2019.12.04	1476.593	1483.956	1471.408	1475.523	61253	0	0
2019.12.05	1475.524	1480.262	1472.870	1475.925	55134	0	0
2019.12.06	1475.942	1479.211	1458.659	1460.693	51338	0	0
2019.12.08	1458.717	1459.945	1458.710	1459.899	1528	0	0
2019.12.09	1459.893	1465.306	1459.057	1461.044	46077	0	0
2019.12.10	1461.038	1469.082	1460.008	1463.853	51407	0	0
2019.12.11	1463.814	1478.822	1462.703	1474.534	52304	0	0
2019.12.12	1474.543	1486.641	1461.868	1465.021	62843	0	0
2019.12.13	1465.060	1477.957	1464.768	1476.442	61038	0	0
2019.12.15	1474.939	1474.987	1473.729	1474.073	1685	0	0
2019.12.16	1474.096	1479.786	1473.141	1475.303	48371	0	0
2019.12.17	1475.307	1480.418	1474.185	1475.580	46523	0	0
2019.12.18	1475.577	1479.229	1470.436	1475.724	45362	0	0
2019.12.19	1475.721	1481.614	1473.248	1478.396	45697	0	0
2019.12.20	1478.414	1480.893	1475.817	1477.567	39780	0	0
2019.12.22	1477.946	1478.580	1477.448	1478.463	1324	0	0
2019.12.23	1478.461	1486.068	1478.382	1485.406	42545	0	0
2019.12.24	1485.440	1500.412	1484.343	1499.587	35650	0	0
2019.12.26	1504.340	1512.501	1502.695	1511.122	35931	0	0
2019.12.27	1511.118	1515.222	1507.309	1510.751	46072	0	0
2019.12.29	1511.309	1513.889	1511.012	1513.466	1799	0	0
2019.12.30	1513.459	1516.028	1510.741	1514.854	44832	0	0
2019.12.31	1514.856	1525.185	1514.769	1522.657	39633	0	0
2020.01.02	1518.464	1531.275	1517.172	1528.743	49163	0	0
2020.01.03	1528.725	1553.419	1528.725	1548.958	64676	0	0
2020.01.05	1576.329	1582.102	1566.855	1569.216	5730	0	0
2020.01.06	1569.151	1579.966	1560.818	1563.706	71908	0	0
2020.01.07	1563.723	1598.344	1555.277	1595.042	74537	0	0
2020.01.08	1595.013	1611.365	1552.222	1558.022	102179	0	0
2020.01.09	1558.016	1561.257	1540.211	1552.626	69231	0	0
2020.01.10	1552.590	1560.935	1545.667	1560.215	57633	0	0
2020.01.12	1559.714	1560.563	1557.998	1559.187	1859	0	0
2020.01.13	1559.226	1559.957	1544.911	1545.188	56688	0	0
2020.01.14	1545.196	1549.935	1535.834	1549.498	62735	0	0
2020.01.15	1549.489	1558.082	1546.340	1556.252	59033	0	0
2020.01.16	1556.272	1558.037	1547.955	1552.144	53626	0	0
2020.01.17	1552.147	1561.156	1549.343	1557.074	51479	0	0
2020.01.19	1558.947	1558.947	1556.292	1556.980	1805	0	0
2020.01.20	1556.975	1562.650	1556.627	1561.177	35282	0	0
2020.01.21	1561.174	1568.507	1546.314	1556.466	62690	0	0
2020.01.22	1556.421	1563.677	1550.135	1561.367	54346	0	0
2020.01.23	1561.378	1567.864	1551.892	1560.889	57428	0	0
2020.01.24	1560.883	1575.728	1556.513	1571.508	52558	0	0
2020.01.26	1581.234	1588.516	1581.234	1582.664	4435	0	0
2020.01.27	1582.704	1586.182	1575.831	1581.060	64147	0	0
2020.01.28	1581.057	1582.959	1565.520	1568.436	58734	0	0
2020.01.29	1568.450	1577.879	1563.318	1577.019	53920	0	0
2020.01.30	1577.001	1585.868	1572.230	1575.100	66323	0	0
2020.01.31	1575.101	1589.308	1570.919	1586.766	59342	0	0
2020.02.02	1588.544	1592.017	1587.972	1589.412	3041	0	0
2020.02.03	1589.377	1589.979	1569.346	1578.756	64731	0	0
2020.02.04	1578.768	1579.535	1549.005	1554.073	60413	0	0
2020.02.05	1554.056	1562.305	1547.479	1556.064	61703	0	0
2020.02.06	1556.024	1568.148	1552.461	1565.753	55232	0	0
2020.02.07	1565.757	1573.935	1560.256	1570.145	57061	0	0
2020.02.09	1569.258	1576.551	1569.028	1574.764	2835	0	0
2020.02.10	1574.725	1576.918	1567.939	1571.928	51494	0	0
2020.02.11	1571.929	1573.923	1562.134	1567.034	51153	0	0
2020.02.12	1566.989	1571.314	1561.820	1569.830	49346	0	0
2020.02.13	1569.767	1578.198	1569.100	1577.307	56462	0	0
2020.02.14	1577.266	1584.899	1573.014	1583.991	47660	0	0
2020.02.16	1581.444	1583.045	1580.429	1582.913	1717	0	0
2020.02.17	1582.920	1585.381	1578.824	1584.221	29285	0	0
2020.02.18	1584.228	1605.016	1584.178	1600.794	53213	0	0
2020.02.19	1600.790	1612.845	1599.466	1610.321	56964	0	0
2020.02.20	1610.317	1623.635	1603.853	1622.098	64165	0	0
2020.02.21	1622.072	1649.102	1618.908	1643.319	66571	0	0
2020.02.23	1659.760	1680.967	1657.703	1665.512	5109	0	0
2020.02.24	1665.489	1689.213	1650.801	1653.900	95124	0	0
2020.02.25	1653.860	1658.684	1624.934	1639.815	107178	0	0
2020.02.26	1639.809	1654.877	1624.966	1643.493	94173	0	0
2020.02.27	1643.507	1660.254	1635.286	1645.695	98611	0	0
2020.02.28	1645.667	1648.052	1562.889	1586.023	130845	0	0
2020.03.01	1582.112	1588.335	1575.451	1584.992	4753	0	0
2020.03.02	1584.922	1610.863	1581.675	1591.957	103064	0	0
2020.03.03	1591.903	1652.804	1589.641	1645.697	110324	0	0
2020.03.04	1645.687	1649.283	1631.719	1636.644	86924	0	0
2020.03.05	1636.576	1674.860	1635.574	1674.536	79351	0	0
2020.03.06	1674.495	1691.979	1642.218	1674.320	136871	0	0
2020.03.08	1696.280	1703.179	1679.712	1700.043	12186	0	0
2020.03.09	1700.049	1702.953	1657.450	1666.506	154543	0	0
2020.03.10	1666.535	1671.382	1641.572	1652.331	122470	0	0
2020.03.11	1652.318	1671.183	1633.070	1643.612	102424	0	0
2020.03.12	1643.655	1650.253	1560.721	1576.856	175125	0	0
2020.03.13	1576.861	1597.735	1504.669	1529.245	186926	0	0
2020.03.15	1551.879	1575.370	1540.122	1557.510	20018	0	0
2020.03.16	1557.594	1560.771	1451.281	1507.227	242692	0	0
