<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.16	01:00:00	1921.017	1923.275	1920.305	1922.431	1526	0	200
2022.03.16	01:15:00	1922.430	1924.791	1921.715	1922.424	1902	0	200
2022.03.16	01:30:00	1922.394	1923.660	1920.517	1920.781	1469	0	200
2022.03.16	01:45:00	1920.784	1921.551	1919.985	1920.227	1079	0	200
2022.03.16	02:00:00	1920.200	1921.287	1919.122	1920.243	1139	0	200
2022.03.16	02:15:00	1920.270	1922.198	1920.248	1922.086	860	0	200
2022.03.16	02:30:00	1922.115	1923.293	1920.502	1920.857	854	0	200
2022.03.16	02:45:00	1920.861	1921.095	1919.597	1920.551	753	0	200
2022.03.16	03:00:00	1920.539	1920.846	1919.779	1919.865	551	0	200
2022.03.16	03:15:00	1919.864	1920.449	1918.380	1918.477	662	0	200
2022.03.16	03:30:00	1918.483	1919.596	1918.348	1918.829	853	0	200
2022.03.16	03:45:00	1918.854	1919.058	1917.768	1918.053	526	0	200
2022.03.16	04:00:00	1918.051	1918.190	1916.114	1917.732	779	0	200
2022.03.16	04:15:00	1917.735	1917.892	1915.759	1916.136	633	0	200
2022.03.16	04:30:00	1916.140	1916.718	1915.227	1916.612	662	0	200
2022.03.16	04:45:00	1916.638	1918.326	1916.102	1916.779	714	0	200
2022.03.16	05:00:00	1916.766	1917.254	1916.321	1917.075	560	0	200
2022.03.16	05:15:00	1917.070	1917.294	1915.876	1916.042	622	0	200
2022.03.16	05:30:00	1916.041	1919.036	1915.823	1918.857	1139	0	200
2022.03.16	05:45:00	1918.888	1920.034	1918.074	1919.569	968	0	200
2022.03.16	06:00:00	1919.601	1919.784	1917.528	1917.664	855	0	200
2022.03.16	06:15:00	1917.652	1917.917	1915.298	1916.182	911	0	200
2022.03.16	06:30:00	1916.171	1916.171	1912.397	1915.005	1179	0	200
2022.03.16	06:45:00	1915.003	1916.003	1914.053	1915.081	964	0	200
2022.03.16	07:00:00	1915.098	1916.070	1913.903	1914.393	1090	0	200
2022.03.16	07:15:00	1914.361	1918.971	1914.134	1918.201	1181	0	200
2022.03.16	07:30:00	1918.203	1918.224	1914.245	1915.661	1100	0	200
2022.03.16	07:45:00	1915.659	1916.431	1914.348	1916.166	1087	0	200
2022.03.16	08:00:00	1916.196	1916.314	1914.477	1914.605	1144	0	200
2022.03.16	08:15:00	1914.597	1916.915	1911.517	1915.759	2281	0	200
2022.03.16	08:30:00	1915.791	1917.891	1914.617	1917.485	1870	0	200
2022.03.16	08:45:00	1917.522	1920.874	1917.285	1918.247	1429	0	200
2022.03.16	09:00:00	1918.227	1920.105	1918.196	1918.958	1067	0	200
2022.03.16	09:15:00	1918.965	1919.890	1918.418	1919.287	808	0	200
2022.03.16	09:30:00	1919.286	1922.922	1919.284	1922.604	1009	0	200
2022.03.16	09:45:00	1922.620	1923.451	1921.555	1921.736	1015	0	200
2022.03.16	10:00:00	1921.767	1923.900	1918.337	1918.541	1366	0	200
2022.03.16	10:15:00	1918.508	1920.708	1917.825	1918.649	1571	0	200
2022.03.16	10:30:00	1918.650	1922.400	1918.650	1922.036	1304	0	200
2022.03.16	10:45:00	1922.004	1922.887	1920.713	1921.086	1151	0	200
2022.03.16	11:00:00	1921.117	1922.339	1920.338	1920.732	1121	0	200
2022.03.16	11:15:00	1920.692	1922.516	1920.371	1922.108	1174	0	200
2022.03.16	11:30:00	1922.078	1925.751	1921.485	1924.918	1211	0	200
2022.03.16	11:45:00	1924.911	1926.994	1924.280	1924.640	1360	0	200
2022.03.16	12:00:00	1924.607	1925.559	1921.198	1922.834	1459	0	200
2022.03.16	12:15:00	1922.803	1923.011	1916.797	1917.193	1955	0	200
2022.03.16	12:30:00	1917.159	1919.749	1915.411	1918.288	2563	0	200
2022.03.16	12:45:00	1918.318	1921.392	1917.173	1920.036	2004	0	200
2022.03.16	13:00:00	1920.031	1922.119	1918.867	1920.727	2066	0	200
2022.03.16	13:15:00	1920.729	1921.352	1917.641	1918.827	1704	0	200
2022.03.16	13:30:00	1918.836	1919.997	1912.551	1915.607	3034	0	200
2022.03.16	13:45:00	1915.647	1916.543	1913.063	1915.659	2424	0	200
2022.03.16	14:00:00	1915.656	1919.845	1909.800	1911.274	3447	0	200
2022.03.16	14:15:00	1911.241	1911.987	1903.516	1909.070	6919	0	200
2022.03.16	14:30:00	1909.038	1917.187	1906.641	1913.725	4509	0	200
2022.03.16	14:45:00	1913.735	1914.984	1909.262	1909.800	3310	0	200
2022.03.16	15:00:00	1909.789	1914.356	1909.348	1912.743	2857	0	200
2022.03.16	15:15:00	1912.721	1914.639	1911.819	1913.603	1859	0	200
2022.03.16	15:30:00	1913.640	1915.840	1912.668	1913.759	1590	0	200
2022.03.16	15:45:00	1913.757	1913.978	1910.546	1911.705	1416	0	200
2022.03.16	16:00:00	1911.672	1912.505	1908.986	1909.526	1451	0	200
2022.03.16	16:15:00	1909.521	1910.211	1906.900	1909.129	1457	0	200
2022.03.16	16:30:00	1909.160	1909.857	1907.857	1909.500	1285	0	200
2022.03.16	16:45:00	1909.478	1911.988	1908.352	1910.104	1614	0	200
2022.03.16	17:00:00	1910.108	1910.884	1908.410	1910.839	1397	0	200
2022.03.16	17:15:00	1910.809	1911.269	1908.359	1908.829	1337	0	200
2022.03.16	17:30:00	1908.797	1909.266	1908.402	1909.075	1080	0	200
2022.03.16	17:45:00	1909.068	1910.631	1907.741	1907.820	1614	0	200
2022.03.16	18:00:00	1907.815	1916.345	1903.866	1909.263	8944	0	200
2022.03.16	18:15:00	1909.232	1909.232	1894.750	1904.232	7302	0	200
2022.03.16	18:30:00	1904.198	1909.098	1901.283	1909.098	4311	0	200
2022.03.16	18:45:00	1909.137	1918.261	1909.137	1916.354	5265	0	200
2022.03.16	19:00:00	1916.322	1918.604	1912.061	1915.356	3344	0	200
2022.03.16	19:15:00	1915.313	1924.333	1915.048	1918.491	3839	0	200
2022.03.16	19:30:00	1918.523	1926.234	1918.523	1924.501	3022	0	200
2022.03.16	19:45:00	1924.536	1929.333	1923.553	1927.966	2965	0	200
2022.03.16	20:00:00	1927.929	1929.424	1925.741	1925.843	1244	0	200
